CustomerID,Order ID,Product ID,PromotionID,Date (dd/mm/yyyy), Discount ,Discount Percentage,Net Sales  ,Price Per Unit,Profit ,Total Sales  ,Units Sold
30,3192,P008,0,2020-12-20 00:00:00,0,0,16497,5499,1649.7,16497,3
30,1917,P020,0,2020-12-31 00:00:00,0,0,12999,12999,1299.9,12999,1
30,2215,P024,0,2021-01-30 00:00:00,0,0,5598,2799,559.8000000000001,5598,2
30,3474,P022,0,2021-03-29 00:00:00,0,0,3998,1999,399.8,3998,2
30,1628,P001,PR001,2021-05-04 00:00:00,47999.4,20,191997.6,79999,19199.760000000002,239997,3
30,3185,P003,0,2021-06-26 00:00:00,0,0,269997,89999,26999.7,269997,3
30,1891,P015,PR004,2021-07-24 00:00:00,4249.5,50,4249.5,8499,424.95000000000005,8499,1
30,2732,P016,PR004,2021-07-25 00:00:00,24999,50,24999,24999,2499.9,49998,2
30,633,P014,0,2021-11-09 00:00:00,0,0,4999,4999,499.90000000000003,4999,1
30,2554,P014,0,2021-11-23 00:00:00,0,0,4999,4999,499.90000000000003,4999,1
30,1716,P005,0,2021-12-14 00:00:00,0,0,92499,92499,9249.9,92499,1
30,2400,P027,0,2021-12-24 00:00:00,0,0,1398,699,139.8,1398,2
30,3360,P002,0,2022-01-31 00:00:00,0,0,69999,69999,6999.900000000001,69999,1
30,2193,P012,0,2022-02-11 00:00:00,0,0,2999,2999,299.90000000000003,2999,1
30,1204,P011,0,2022-02-11 00:00:00,0,0,4497,1499,449.70000000000005,4497,3
30,2989,P021,0,2022-02-16 00:00:00,0,0,3897,1299,389.70000000000005,3897,3
30,603,P016,0,2022-03-21 00:00:00,0,0,74997,24999,7499.700000000001,74997,3
30,2121,P002,0,2022-03-27 00:00:00,0,0,139998,69999,13999.800000000001,139998,2
30,1391,P021,PR001,2022-05-03 00:00:00,779.4,20,3117.6,1299,311.76,3897,3
30,2317,P022,PR001,2022-05-04 00:00:00,1199.4,20,4797.6,1999,479.76000000000005,5997,3
30,3125,P010,PR001,2022-05-11 00:00:00,1319.4,20,5277.6,2199,527.7600000000001,6597,3
30,2490,P013,PR001,2022-05-14 00:00:00,9599.4,20,38397.6,15999,3839.76,47997,3
30,993,P029,PR001,2022-05-19 00:00:00,39.6,20,158.4,99,15.840000000000002,198,2
30,365,P023,0,2022-06-10 00:00:00,0,0,1499,1499,149.9,1499,1
30,1416,P024,0,2022-07-07 00:00:00,0,0,5598,2799,559.8000000000001,5598,2
30,1867,P026,0,2022-07-20 00:00:00,0,0,10998,5499,1099.8,10998,2
30,2870,P008,0,2022-07-21 00:00:00,0,0,10998,5499,1099.8,10998,2
30,3468,P018,0,2022-08-21 00:00:00,0,0,6897,2299,689.7,6897,3
30,2575,P027,0,2022-08-24 00:00:00,0,0,1398,699,139.8,1398,2
30,1119,P024,0,2022-10-16 00:00:00,0,0,8397,2799,839.7,8397,3
30,2680,P016,0,2022-11-06 00:00:00,0,0,74997,24999,7499.700000000001,74997,3
30,1548,P006,0,2022-11-08 00:00:00,0,0,22497,7499,2249.7000000000003,22497,3
30,1983,P007,0,2022-11-09 00:00:00,0,0,20997,6999,2099.7000000000003,20997,3
30,1847,P017,0,2022-11-09 00:00:00,0,0,20998,10499,2099.8,20998,2
30,1623,P025,0,2022-12-26 00:00:00,0,0,8999,8999,899.9000000000001,8999,1
30,3062,P012,0,2023-01-10 00:00:00,0,0,5998,2999,599.8000000000001,5998,2
30,1074,P007,0,2023-01-24 00:00:00,0,0,13998,6999,1399.8000000000002,13998,2
30,2844,P025,0,2023-01-31 00:00:00,0,0,8999,8999,899.9000000000001,8999,1
30,1211,P014,0,2023-02-04 00:00:00,0,0,14997,4999,1499.7,14997,3
30,2325,P001,0,2023-02-26 00:00:00,0,0,159998,79999,15999.800000000001,159998,2
30,1551,P006,PR001,2023-05-04 00:00:00,4499.4,20,17997.6,7499,1799.76,22497,3
30,1506,P015,PR001,2023-05-17 00:00:00,3399.6,20,13598.4,8499,1359.8400000000001,16998,2
30,584,P011,PR001,2023-05-23 00:00:00,299.8,20,1199.2,1499,119.92000000000002,1499,1
30,1486,P013,PR001,2023-05-29 00:00:00,3199.8,20,12799.2,15999,1279.92,15999,1
30,220,P009,PR001,2023-05-31 00:00:00,699.8,20,2799.2,3499,279.92,3499,1
30,2227,P029,0,2023-07-06 00:00:00,0,0,99,99,9.9,99,1
30,2520,P007,0,2023-07-12 00:00:00,0,0,13998,6999,1399.8000000000002,13998,2
30,1504,P004,0,2023-07-18 00:00:00,0,0,194997,64999,19499.7,194997,3
30,644,P028,0,2023-07-25 00:00:00,0,0,698,349,69.8,698,2
30,1100,P011,0,2023-08-04 00:00:00,0,0,4497,1499,449.70000000000005,4497,3
30,3265,P020,0,2023-08-07 00:00:00,0,0,12999,12999,1299.9,12999,1
30,1953,P003,0,2023-08-15 00:00:00,0,0,179998,89999,17999.8,179998,2
30,2873,P004,0,2023-09-05 00:00:00,0,0,194997,64999,19499.7,194997,3
30,609,P011,0,2023-09-14 00:00:00,0,0,4497,1499,449.70000000000005,4497,3
30,1230,P012,0,2023-09-29 00:00:00,0,0,8997,2999,899.7,8997,3
30,1511,P006,0,2023-10-10 00:00:00,0,0,7499,7499,749.9000000000001,7499,1
30,2265,P003,0,2023-11-03 00:00:00,0,0,179998,89999,17999.8,179998,2
30,2553,P020,0,2023-12-12 00:00:00,0,0,25998,12999,2599.8,25998,2
30,2360,P013,0,2023-12-13 00:00:00,0,0,47997,15999,4799.7,47997,3
30,2200,P021,PR005,2023-12-15 00:00:00,2727.9,70,1169.1,1299,116.91,3897,3
30,1745,P003,PR005,2023-12-19 00:00:00,125998.6,70,53999.399999999994,89999,5399.94,179998,2
31,2059,P008,0,2020-01-03 00:00:00,0,0,16497,5499,1649.7,16497,3
31,2427,P005,0,2020-01-28 00:00:00,0,0,184998,92499,18499.8,184998,2
31,1697,P025,0,2020-02-04 00:00:00,0,0,17998,8999,1799.8000000000002,17998,2
31,1780,P019,0,2020-02-08 00:00:00,0,0,5999,5999,599.9,5999,1
31,1706,P013,0,2020-02-16 00:00:00,0,0,47997,15999,4799.7,47997,3
31,17,P008,0,2020-03-29 00:00:00,0,0,10998,5499,1099.8,10998,2
31,1435,P001,PR001,2020-04-02 00:00:00,31999.6,20,127998.4,79999,12799.84,159998,2
31,25,P016,0,2020-06-19 00:00:00,0,0,74997,24999,7499.700000000001,74997,3
31,2766,P018,PR004,2020-07-04 00:00:00,2299,50,2299,2299,229.9,4598,2
31,688,P009,0,2020-07-24 00:00:00,0,0,10497,3499,1049.7,10497,3
31,570,P016,0,2020-08-02 00:00:00,0,0,74997,24999,7499.700000000001,74997,3
31,557,P027,0,2020-08-05 00:00:00,0,0,2097,699,209.70000000000002,2097,3
31,2165,P018,0,2020-08-06 00:00:00,0,0,4598,2299,459.8,4598,2
31,1312,P006,0,2020-08-09 00:00:00,0,0,7499,7499,749.9000000000001,7499,1
31,2310,P002,0,2020-10-14 00:00:00,0,0,69999,69999,6999.900000000001,69999,1
31,1915,P007,0,2020-10-23 00:00:00,0,0,20997,6999,2099.7000000000003,20997,3
31,1580,P011,0,2020-11-28 00:00:00,0,0,4497,1499,449.70000000000005,4497,3
31,3508,P028,0,2020-11-30 00:00:00,0,0,349,349,34.9,349,1
31,3152,P023,0,2021-01-01 00:00:00,0,0,1499,1499,149.9,1499,1
31,3298,P003,0,2021-01-05 00:00:00,0,0,269997,89999,26999.7,269997,3
31,2279,P007,0,2021-01-09 00:00:00,0,0,13998,6999,1399.8000000000002,13998,2
31,1318,P012,0,2021-01-20 00:00:00,0,0,5998,2999,599.8000000000001,5998,2
31,508,P014,0,2021-03-20 00:00:00,0,0,9998,4999,999.8000000000001,9998,2
31,1629,P028,PR001,2021-04-16 00:00:00,209.4,20,837.6,349,83.76,1047,3
31,1133,P010,PR001,2021-05-04 00:00:00,1319.4,20,5277.6,2199,527.7600000000001,6597,3
31,2452,P007,PR001,2021-05-08 00:00:00,2799.6,20,11198.4,6999,1119.84,13998,2
31,2720,P013,PR001,2021-05-11 00:00:00,3199.8,20,12799.2,15999,1279.92,15999,1
31,3461,P015,PR001,2021-05-25 00:00:00,3399.6,20,13598.4,8499,1359.8400000000001,16998,2
31,2646,P011,0,2021-06-07 00:00:00,0,0,2998,1499,299.8,2998,2
31,804,P003,0,2021-06-07 00:00:00,0,0,89999,89999,8999.9,89999,1
31,38,P014,0,2021-06-10 00:00:00,0,0,4999,4999,499.90000000000003,4999,1
31,3394,P012,PR004,2021-07-03 00:00:00,4498.5,50,4498.5,2999,449.85,8997,3
31,535,P003,0,2021-09-16 00:00:00,0,0,179998,89999,17999.8,179998,2
31,2130,P002,0,2021-09-21 00:00:00,0,0,209997,69999,20999.7,209997,3
31,2134,P027,0,2021-10-07 00:00:00,0,0,2097,699,209.70000000000002,2097,3
31,2571,P021,0,2021-10-13 00:00:00,0,0,2598,1299,259.8,2598,2
31,2679,P008,0,2021-10-13 00:00:00,0,0,16497,5499,1649.7,16497,3
31,317,P018,0,2021-11-12 00:00:00,0,0,4598,2299,459.8,4598,2
31,1682,P022,0,2021-12-03 00:00:00,0,0,1999,1999,199.9,1999,1
31,3127,P012,0,2021-12-16 00:00:00,0,0,2999,2999,299.90000000000003,2999,1
31,1320,P005,0,2021-12-16 00:00:00,0,0,184998,92499,18499.8,184998,2
31,2376,P016,0,2022-02-23 00:00:00,0,0,74997,24999,7499.700000000001,74997,3
31,2930,P023,0,2022-03-21 00:00:00,0,0,1499,1499,149.9,1499,1
31,3281,P002,0,2022-03-21 00:00:00,0,0,139998,69999,13999.800000000001,139998,2
31,2488,P024,PR001,2022-05-26 00:00:00,1119.6,20,4478.4,2799,447.84,5598,2
31,707,P030,0,2022-06-07 00:00:00,0,0,1197,399,119.7,1197,3
31,1060,P003,0,2022-06-29 00:00:00,0,0,89999,89999,8999.9,89999,1
31,194,P020,0,2022-07-20 00:00:00,0,0,12999,12999,1299.9,12999,1
31,1191,P002,0,2022-09-14 00:00:00,0,0,209997,69999,20999.7,209997,3
31,2797,P022,0,2022-10-05 00:00:00,0,0,1999,1999,199.9,1999,1
31,1477,P017,0,2022-10-15 00:00:00,0,0,20998,10499,2099.8,20998,2
31,3256,P025,0,2022-11-11 00:00:00,0,0,26997,8999,2699.7000000000003,26997,3
31,3213,P020,0,2022-12-20 00:00:00,0,0,12999,12999,1299.9,12999,1
31,1910,P006,0,2023-01-06 00:00:00,0,0,22497,7499,2249.7000000000003,22497,3
31,3255,P019,0,2023-01-28 00:00:00,0,0,5999,5999,599.9,5999,1
31,1860,P030,0,2023-02-22 00:00:00,0,0,798,399,79.80000000000001,798,2
31,924,P006,0,2023-03-03 00:00:00,0,0,14998,7499,1499.8000000000002,14998,2
31,2208,P018,0,2023-03-18 00:00:00,0,0,2299,2299,229.9,2299,1
31,2814,P018,PR001,2023-04-23 00:00:00,1379.4,20,5517.6,2299,551.7600000000001,6897,3
31,2414,P025,0,2023-06-09 00:00:00,0,0,8999,8999,899.9000000000001,8999,1
31,452,P023,0,2023-07-04 00:00:00,0,0,2998,1499,299.8,2998,2
31,578,P029,0,2023-08-17 00:00:00,0,0,198,99,19.8,198,2
31,862,P018,0,2023-09-24 00:00:00,0,0,6897,2299,689.7,6897,3
31,1205,P020,0,2023-11-15 00:00:00,0,0,38997,12999,3899.7000000000003,38997,3
31,3296,P011,0,2023-11-17 00:00:00,0,0,2998,1499,299.8,2998,2
31,1641,P003,0,2023-11-26 00:00:00,0,0,179998,89999,17999.8,179998,2
31,698,P015,0,2023-11-30 00:00:00,0,0,25497,8499,2549.7000000000003,25497,3
31,3023,P027,0,2023-12-10 00:00:00,0,0,2097,699,209.70000000000002,2097,3
31,883,P021,PR005,2023-12-24 00:00:00,1818.6,70,779.4000000000001,1299,77.94000000000001,2598,2
32,3018,P016,0,2020-02-15 00:00:00,0,0,49998,24999,4999.8,49998,2
32,1825,P030,PR001,2020-04-03 00:00:00,79.8,20,319.2,399,31.92,399,1
32,2418,P008,PR001,2020-04-12 00:00:00,3299.4,20,13197.6,5499,1319.7600000000002,16497,3
32,628,P003,PR001,2020-04-15 00:00:00,17999.8,20,71999.2,89999,7199.92,89999,1
32,328,P006,PR001,2020-05-18 00:00:00,2999.6,20,11998.4,7499,1199.84,14998,2
32,1880,P007,0,2020-06-14 00:00:00,0,0,20997,6999,2099.7000000000003,20997,3
32,2857,P020,0,2020-06-21 00:00:00,0,0,12999,12999,1299.9,12999,1
32,3233,P027,0,2020-06-25 00:00:00,0,0,699,699,69.9,699,1
32,892,P001,0,2020-06-26 00:00:00,0,0,159998,79999,15999.800000000001,159998,2
32,2061,P019,PR004,2020-07-05 00:00:00,2999.5,50,2999.5,5999,299.95,5999,1
32,3174,P021,0,2020-08-02 00:00:00,0,0,1299,1299,129.9,1299,1
32,260,P014,0,2020-08-05 00:00:00,0,0,4999,4999,499.90000000000003,4999,1
32,280,P006,0,2020-08-23 00:00:00,0,0,22497,7499,2249.7000000000003,22497,3
32,1666,P021,0,2020-09-07 00:00:00,0,0,1299,1299,129.9,1299,1
32,2284,P007,0,2020-09-10 00:00:00,0,0,6999,6999,699.9000000000001,6999,1
32,1618,P029,0,2020-09-24 00:00:00,0,0,297,99,29.700000000000003,297,3
32,1654,P021,0,2020-09-30 00:00:00,0,0,3897,1299,389.70000000000005,3897,3
32,1330,P002,0,2020-11-19 00:00:00,0,0,69999,69999,6999.900000000001,69999,1
32,1678,P006,0,2020-12-13 00:00:00,0,0,7499,7499,749.9000000000001,7499,1
32,2101,P030,0,2021-01-01 00:00:00,0,0,1197,399,119.7,1197,3
32,2278,P018,0,2021-03-03 00:00:00,0,0,2299,2299,229.9,2299,1
32,661,P023,0,2021-03-13 00:00:00,0,0,2998,1499,299.8,2998,2
32,700,P005,PR001,2021-04-09 00:00:00,36999.6,20,147998.4,92499,14799.84,184998,2
32,1793,P009,PR001,2021-05-06 00:00:00,1399.6,20,5598.4,3499,559.84,6998,2
32,1895,P027,PR001,2021-05-12 00:00:00,279.6,20,1118.4,699,111.84000000000002,1398,2
32,2013,P011,PR001,2021-05-26 00:00:00,599.6,20,2398.4,1499,239.84000000000003,2998,2
32,3098,P006,0,2021-07-06 00:00:00,0,0,7499,7499,749.9000000000001,7499,1
32,490,P008,PR004,2021-07-18 00:00:00,8248.5,50,8248.5,5499,824.85,16497,3
32,2985,P011,0,2021-07-19 00:00:00,0,0,2998,1499,299.8,2998,2
32,2599,P030,0,2021-08-17 00:00:00,0,0,1197,399,119.7,1197,3
32,676,P018,0,2021-08-22 00:00:00,0,0,2299,2299,229.9,2299,1
32,78,P026,0,2021-08-26 00:00:00,0,0,16497,5499,1649.7,16497,3
32,951,P009,0,2021-09-12 00:00:00,0,0,10497,3499,1049.7,10497,3
32,3434,P024,0,2021-09-16 00:00:00,0,0,5598,2799,559.8000000000001,5598,2
32,1558,P021,0,2021-09-24 00:00:00,0,0,2598,1299,259.8,2598,2
32,2637,P026,0,2021-10-05 00:00:00,0,0,10998,5499,1099.8,10998,2
32,813,P001,0,2021-11-09 00:00:00,0,0,159998,79999,15999.800000000001,159998,2
32,2735,P011,0,2021-11-11 00:00:00,0,0,1499,1499,149.9,1499,1
32,1487,P023,0,2021-11-26 00:00:00,0,0,4497,1499,449.70000000000005,4497,3
32,2781,P027,0,2021-12-19 00:00:00,0,0,1398,699,139.8,1398,2
32,79,P024,PR003,2022-01-01 00:00:00,4198.5,50,4198.5,2799,419.85,8397,3
32,568,P018,0,2022-02-02 00:00:00,0,0,2299,2299,229.9,2299,1
32,1399,P024,0,2022-03-03 00:00:00,0,0,5598,2799,559.8000000000001,5598,2
32,546,P016,0,2022-03-28 00:00:00,0,0,24999,24999,2499.9,24999,1
32,48,P008,PR001,2022-04-03 00:00:00,1099.8,20,4399.2,5499,439.92,5499,1
32,751,P009,PR001,2022-04-30 00:00:00,2099.4,20,8397.6,3499,839.7600000000001,10497,3
32,1724,P018,PR001,2022-05-11 00:00:00,919.6,20,3678.4,2299,367.84000000000003,4598,2
32,487,P007,0,2022-06-18 00:00:00,0,0,13998,6999,1399.8000000000002,13998,2
32,1138,P023,0,2022-06-23 00:00:00,0,0,4497,1499,449.70000000000005,4497,3
32,2556,P014,0,2022-07-12 00:00:00,0,0,4999,4999,499.90000000000003,4999,1
32,2289,P017,0,2022-07-15 00:00:00,0,0,20998,10499,2099.8,20998,2
32,720,P030,0,2022-07-25 00:00:00,0,0,798,399,79.80000000000001,798,2
32,975,P010,0,2022-08-23 00:00:00,0,0,4398,2199,439.8,4398,2
32,1650,P027,0,2022-09-04 00:00:00,0,0,2097,699,209.70000000000002,2097,3
32,655,P030,0,2022-09-14 00:00:00,0,0,798,399,79.80000000000001,798,2
32,117,P025,0,2022-10-29 00:00:00,0,0,17998,8999,1799.8000000000002,17998,2
32,137,P007,0,2023-01-07 00:00:00,0,0,13998,6999,1399.8000000000002,13998,2
32,438,P023,0,2023-01-20 00:00:00,0,0,2998,1499,299.8,2998,2
32,2185,P004,0,2023-03-08 00:00:00,0,0,129998,64999,12999.800000000001,129998,2
32,2402,P028,0,2023-03-13 00:00:00,0,0,349,349,34.9,349,1
32,3463,P005,0,2023-03-23 00:00:00,0,0,277497,92499,27749.7,277497,3
32,190,P026,PR001,2023-04-02 00:00:00,2199.6,20,8798.4,5499,879.84,10998,2
32,2769,P021,PR001,2023-04-08 00:00:00,779.4,20,3117.6,1299,311.76,3897,3
32,3079,P022,PR001,2023-04-19 00:00:00,399.8,20,1599.2,1999,159.92000000000002,1999,1
32,2331,P002,PR001,2023-04-19 00:00:00,13999.8,20,55999.2,69999,5599.92,69999,1
32,2380,P008,PR001,2023-05-02 00:00:00,2199.6,20,8798.4,5499,879.84,10998,2
32,359,P010,PR001,2023-05-05 00:00:00,1319.4,20,5277.6,2199,527.7600000000001,6597,3
32,2064,P027,PR001,2023-05-29 00:00:00,419.4,20,1677.6,699,167.76,2097,3
32,3003,P026,0,2023-06-18 00:00:00,0,0,16497,5499,1649.7,16497,3
32,846,P030,0,2023-08-14 00:00:00,0,0,798,399,79.80000000000001,798,2
32,2986,P013,0,2023-09-01 00:00:00,0,0,31998,15999,3199.8,31998,2
32,1950,P010,0,2023-09-04 00:00:00,0,0,6597,2199,659.7,6597,3
32,2648,P021,0,2023-10-15 00:00:00,0,0,3897,1299,389.70000000000005,3897,3
32,3259,P028,0,2023-10-17 00:00:00,0,0,349,349,34.9,349,1
32,51,P010,0,2023-11-12 00:00:00,0,0,4398,2199,439.8,4398,2
32,269,P002,0,2023-11-17 00:00:00,0,0,139998,69999,13999.800000000001,139998,2
32,2464,P006,0,2023-11-25 00:00:00,0,0,14998,7499,1499.8000000000002,14998,2
32,1787,P005,PR005,2023-12-19 00:00:00,194247.9,70,83249.1,92499,8324.910000000002,277497,3
33,2584,P014,0,2020-01-03 00:00:00,0,0,4999,4999,499.90000000000003,4999,1
33,2079,P027,0,2020-02-10 00:00:00,0,0,2097,699,209.70000000000002,2097,3
33,1269,P014,0,2020-02-22 00:00:00,0,0,9998,4999,999.8000000000001,9998,2
33,1451,P008,0,2020-03-13 00:00:00,0,0,10998,5499,1099.8,10998,2
33,348,P012,0,2020-03-24 00:00:00,0,0,2999,2999,299.90000000000003,2999,1
33,2078,P016,0,2020-03-31 00:00:00,0,0,24999,24999,2499.9,24999,1
33,3165,P015,PR001,2020-04-23 00:00:00,3399.6,20,13598.4,8499,1359.8400000000001,16998,2
33,1957,P028,PR001,2020-04-26 00:00:00,69.8,20,279.2,349,27.92,349,1
33,1664,P029,PR001,2020-05-26 00:00:00,19.8,20,79.2,99,7.920000000000001,99,1
33,2711,P006,0,2020-06-18 00:00:00,0,0,7499,7499,749.9000000000001,7499,1
33,838,P007,0,2020-07-02 00:00:00,0,0,20997,6999,2099.7000000000003,20997,3
33,620,P013,0,2020-07-30 00:00:00,0,0,15999,15999,1599.9,15999,1
33,1163,P015,0,2020-08-22 00:00:00,0,0,16998,8499,1699.8000000000002,16998,2
33,576,P030,0,2020-08-29 00:00:00,0,0,1197,399,119.7,1197,3
33,980,P001,0,2020-09-01 00:00:00,0,0,79999,79999,7999.900000000001,79999,1
33,1101,P030,0,2020-09-23 00:00:00,0,0,1197,399,119.7,1197,3
33,224,P002,0,2020-10-18 00:00:00,0,0,139998,69999,13999.800000000001,139998,2
33,1036,P009,0,2020-11-04 00:00:00,0,0,6998,3499,699.8000000000001,6998,2
33,2240,P003,0,2020-11-16 00:00:00,0,0,179998,89999,17999.8,179998,2
33,1358,P004,0,2021-01-01 00:00:00,0,0,129998,64999,12999.800000000001,129998,2
33,870,P013,0,2021-01-09 00:00:00,0,0,15999,15999,1599.9,15999,1
33,2615,P013,PR001,2021-04-18 00:00:00,9599.4,20,38397.6,15999,3839.76,47997,3
33,1818,P010,PR001,2021-04-19 00:00:00,439.8,20,1759.2,2199,175.92000000000002,2199,1
33,818,P026,PR001,2021-05-03 00:00:00,1099.8,20,4399.2,5499,439.92,5499,1
33,1733,P008,0,2021-06-19 00:00:00,0,0,10998,5499,1099.8,10998,2
33,3037,P017,0,2021-07-01 00:00:00,0,0,20998,10499,2099.8,20998,2
33,2604,P006,0,2021-07-01 00:00:00,0,0,22497,7499,2249.7000000000003,22497,3
33,887,P014,PR004,2021-07-11 00:00:00,2499.5,50,2499.5,4999,249.95000000000002,4999,1
33,472,P003,0,2021-08-21 00:00:00,0,0,269997,89999,26999.7,269997,3
33,1022,P013,0,2021-10-04 00:00:00,0,0,15999,15999,1599.9,15999,1
33,2391,P024,0,2021-10-24 00:00:00,0,0,5598,2799,559.8000000000001,5598,2
33,2365,P009,0,2021-11-02 00:00:00,0,0,3499,3499,349.90000000000003,3499,1
33,914,P012,0,2021-12-29 00:00:00,0,0,2999,2999,299.90000000000003,2999,1
33,1317,P025,0,2022-01-24 00:00:00,0,0,17998,8999,1799.8000000000002,17998,2
33,314,P024,0,2022-01-28 00:00:00,0,0,2799,2799,279.90000000000003,2799,1
33,2246,P029,0,2022-01-31 00:00:00,0,0,99,99,9.9,99,1
33,414,P001,0,2022-02-07 00:00:00,0,0,239997,79999,23999.7,239997,3
33,3377,P023,PR001,2022-04-02 00:00:00,299.8,20,1199.2,1499,119.92000000000002,1499,1
33,2094,P022,PR001,2022-04-02 00:00:00,799.6,20,3198.4,1999,319.84000000000003,3998,2
33,2158,P022,PR001,2022-05-20 00:00:00,1199.4,20,4797.6,1999,479.76000000000005,5997,3
33,934,P019,PR004,2022-07-02 00:00:00,5999,50,5999,5999,599.9,11998,2
33,2669,P003,0,2022-08-31 00:00:00,0,0,89999,89999,8999.9,89999,1
33,2756,P009,0,2022-09-14 00:00:00,0,0,3499,3499,349.90000000000003,3499,1
33,2878,P006,0,2022-10-05 00:00:00,0,0,7499,7499,749.9000000000001,7499,1
33,143,P020,0,2022-10-29 00:00:00,0,0,12999,12999,1299.9,12999,1
33,2172,P018,0,2022-11-07 00:00:00,0,0,2299,2299,229.9,2299,1
33,2809,P001,0,2022-11-26 00:00:00,0,0,159998,79999,15999.800000000001,159998,2
33,1460,P023,0,2022-12-01 00:00:00,0,0,4497,1499,449.70000000000005,4497,3
33,3139,P007,0,2022-12-03 00:00:00,0,0,20997,6999,2099.7000000000003,20997,3
33,2667,P011,0,2022-12-29 00:00:00,0,0,1499,1499,149.9,1499,1
33,2039,P011,0,2023-01-11 00:00:00,0,0,2998,1499,299.8,2998,2
33,1892,P006,0,2023-02-17 00:00:00,0,0,7499,7499,749.9000000000001,7499,1
33,3065,P020,PR001,2023-04-26 00:00:00,5199.6,20,20798.4,12999,2079.84,25998,2
33,3400,P022,0,2023-06-06 00:00:00,0,0,3998,1999,399.8,3998,2
33,3500,P024,0,2023-06-07 00:00:00,0,0,8397,2799,839.7,8397,3
33,2197,P024,0,2023-06-19 00:00:00,0,0,5598,2799,559.8000000000001,5598,2
33,1218,P006,0,2023-06-24 00:00:00,0,0,7499,7499,749.9000000000001,7499,1
33,1206,P001,0,2023-06-26 00:00:00,0,0,239997,79999,23999.7,239997,3
33,1963,P001,PR004,2023-07-01 00:00:00,119998.5,50,119998.5,79999,11999.85,239997,3
33,1220,P007,0,2023-07-13 00:00:00,0,0,20997,6999,2099.7000000000003,20997,3
33,1305,P011,0,2023-08-05 00:00:00,0,0,4497,1499,449.70000000000005,4497,3
33,379,P018,0,2023-08-12 00:00:00,0,0,2299,2299,229.9,2299,1
33,861,P024,0,2023-08-15 00:00:00,0,0,2799,2799,279.90000000000003,2799,1
33,1379,P008,0,2023-09-27 00:00:00,0,0,5499,5499,549.9,5499,1
33,65,P021,0,2023-10-02 00:00:00,0,0,3897,1299,389.70000000000005,3897,3
33,1185,P007,0,2023-10-15 00:00:00,0,0,20997,6999,2099.7000000000003,20997,3
33,324,P007,0,2023-10-29 00:00:00,0,0,13998,6999,1399.8000000000002,13998,2
33,3308,P023,0,2023-11-10 00:00:00,0,0,4497,1499,449.70000000000005,4497,3
33,1608,P013,0,2023-11-19 00:00:00,0,0,15999,15999,1599.9,15999,1
33,298,P019,PR005,2023-12-29 00:00:00,4199.3,70,1799.6999999999998,5999,179.97,5999,1
33,45,P019,PR005,2023-12-31 00:00:00,12597.9,70,5399.1,5999,539.9100000000001,17997,3
34,70,P023,0,2020-01-04 00:00:00,0,0,2998,1499,299.8,2998,2
34,3304,P007,0,2020-01-07 00:00:00,0,0,6999,6999,699.9000000000001,6999,1
34,612,P012,0,2020-01-11 00:00:00,0,0,2999,2999,299.90000000000003,2999,1
34,3390,P026,0,2020-02-18 00:00:00,0,0,16497,5499,1649.7,16497,3
34,279,P028,0,2020-03-08 00:00:00,0,0,698,349,69.8,698,2
34,669,P023,0,2020-08-09 00:00:00,0,0,1499,1499,149.9,1499,1
34,1937,P030,0,2020-08-23 00:00:00,0,0,1197,399,119.7,1197,3
34,2822,P016,0,2020-08-30 00:00:00,0,0,24999,24999,2499.9,24999,1
34,656,P029,0,2020-09-24 00:00:00,0,0,297,99,29.700000000000003,297,3
34,1643,P009,0,2020-09-28 00:00:00,0,0,6998,3499,699.8000000000001,6998,2
34,2699,P008,0,2020-10-07 00:00:00,0,0,5499,5499,549.9,5499,1
34,1760,P014,0,2020-10-14 00:00:00,0,0,14997,4999,1499.7,14997,3
34,1912,P010,0,2020-11-28 00:00:00,0,0,6597,2199,659.7,6597,3
34,3428,P020,0,2020-12-01 00:00:00,0,0,12999,12999,1299.9,12999,1
34,1956,P029,0,2020-12-08 00:00:00,0,0,297,99,29.700000000000003,297,3
34,973,P009,0,2020-12-08 00:00:00,0,0,3499,3499,349.90000000000003,3499,1
34,847,P030,0,2021-01-12 00:00:00,0,0,798,399,79.80000000000001,798,2
34,1053,P017,0,2021-01-12 00:00:00,0,0,10499,10499,1049.9,10499,1
34,2534,P024,PR001,2021-04-19 00:00:00,559.8,20,2239.2,2799,223.92,2799,1
34,2023,P007,PR001,2021-05-09 00:00:00,2799.6,20,11198.4,6999,1119.84,13998,2
34,592,P030,PR001,2021-05-16 00:00:00,239.4,20,957.6,399,95.76,1197,3
34,954,P030,PR001,2021-05-26 00:00:00,159.6,20,638.4,399,63.84,798,2
34,416,P009,PR001,2021-05-28 00:00:00,699.8,20,2799.2,3499,279.92,3499,1
34,1986,P012,0,2021-06-04 00:00:00,0,0,8997,2999,899.7,8997,3
34,2044,P004,0,2021-06-10 00:00:00,0,0,194997,64999,19499.7,194997,3
34,1032,P017,0,2021-06-24 00:00:00,0,0,10499,10499,1049.9,10499,1
34,2052,P025,0,2021-06-29 00:00:00,0,0,26997,8999,2699.7000000000003,26997,3
34,1164,P023,0,2021-07-27 00:00:00,0,0,1499,1499,149.9,1499,1
34,2416,P030,0,2021-08-18 00:00:00,0,0,1197,399,119.7,1197,3
